UNIQID	NAME	US14702370_16000437000427_S01_A02.txt	US14702370_16000437000427_S01_A01.txt	US14702370_16000437000426_S01_A02.txt	US14702370_16000437000426_S01_A01.txt
Y12642.44	lymphocyte antigen 6 complex, locus D	0.9030130017456114	0.34112215220779346	0.06143540599403734	0.4014583321952325
M80254.45	peptidylprolyl isomerase F (cyclophilin F)	2.128997140588552	1.099528302054863	0.8573929632185231	0.8255423166447432
M75883.46	sterol carrier protein 2	0.6387901630063653	0.5864398981590354	-0.09566189554128089	0.70485999088558
AAD04329.47	zinc finger protein 106	-0.20236355472030085	0.6360063872628497	-0.264768631525236	0.04882736010270185
S59049.49	regulator of G-protein signalling 1	1.868059688735149	-0.5166196134606927	0.10273594141934345	0.10272796879191573
M31642.50	hypoxanthine phosphoribosyltransferase 1 (Lesch-Nyhan syndrome)	-0.17818988397380547	-0.071767266754756	-0.4651097964213693	0.18361957544489887
U43944.51	malic enzyme 1, NADP(+)-dependent, cytosolic	1.1428362786279094	0.21347108569117573	-0.014002823840535757	0.33366442363477133
D42054.53	KIAA0092 gene product	-0.3010879357722583	0.017916619864089243	-0.5193934234199238	-0.0979374162862788
AF132495.55	CGI-133 protein	0.09622130823245992	-0.3042042365180724	-0.35620038383048724	0.1558874553231602
AX011645.56	Sequence 41 from Patent WO9955858.	0.8705345107618975	-0.7498322534341653	-0.39531940907588065	-0.29015081971265133
AF151039.58	CGI-76 protein	0.9489486234417138	0.2564588283958751	0.01724731779153137	0.6514732844726453
AAG03939.60	conserved hypothetical protein	-0.5219446641967972	-0.7950270851651078	-0.35431685060068613	-0.8086702438508101
AL136691.64	unr-interacting protein	0.28127828196401655	0.5976613712635649	0.1601488246832817	0.3807726859483691
AF255303.67	Human membrane-associated nucleic acid binding protein mRNA, partial cds.	-0.40625187443615507	1.3953360331202977	-0.3270019646476652	1.9401123091132562
U37408.68	C-terminal binding protein 1	-0.31282862623801877	0.4536823637749569	-0.02144802874464018	0.28654553115127
D50375.72	superiorcervical ganglia, neural specific 10	-3.0134505300680274	-0.2545673225386464	0.5885426786430992	0.15789921497742423
X59434.78	thiosulfate sulfurtransferase (rhodanese)	0.9438760392408208	-0.3252533016985166	0.5187888325066543	0.05193801357075443
U95735.82	SNARE protein	0.5109856234117639	0.1208228433175768	0.5987011347572647	-0.03134999879059958
AF077301.85	beclin 1 (coiled-coil, myosin-like BCL2-interacting protein)	0.4314985279572991	-0.40915523959108674	0.09428794608123554	-0.3340564111499681
L07033.87	3-hydroxymethyl-3-methylglutaryl-Coenzyme A lyase (hydroxymethylglutaricaciduria)	-0.7033385478181216	-0.5570009713821436	-0.4637710593991299	-0.9270238980154569
AK023976.89	hypothetical protein FLJ10875	0.1349496747338948	0.7257449528181369	0.03547985301744441	0.4970700666222807
AL050172.90	RNA binding motif protein 4	-1.120346825425522	-0.1567531497846879	-0.5335348713198593	-0.4603494734613957
AF116618.93	hypothetical protein PRO1038	-0.40143175677047355	0.4396438956459629	-0.30435970275291313	0.14545028944183355
AB033058.95	KIAA1232 protein	-0.8509916077796752	-0.5209381199840465	-0.6177025634600204	-0.8829618437648711
AX017518.99	Sequence 66 from Patent WO9947655.	-0.9403149323231016	0.4478855992493785	-0.48513105704925563	0.1431030150499863
AF051344.102	latent transforming growth factor beta binding protein 4	0.21859582416315854	0.22171644341549587	0.4879945590670484	0.019198385819501434
X90780.104	troponin I, cardiac	-0.6452513131509213	-0.21254194240303578	-0.4164036866941308	-1.0395043833083433
X14253.105	teratocarcinoma-derived growth factor 1	-1.5060160333857548	1.2164767806353727	1.39777765027004	0.7910739907321919
U10886.106	protein tyrosine phosphatase, receptor type, J	-0.9624323295788616	0.36227951224413113	-0.5240873078179997	-0.16704581179388694
AB032951.110	protein kinase C binding protein 1	-1.4845630217489727	0.8257084130494876	-0.26363253211678433	-0.2149981760363954
AF026548.111	branched chain alpha-ketoacid dehydrogenase kinase	-0.6543567180590075	-0.19735176180354436	-0.321890513888062	-0.6546623354437371
AAF40204.112	FYVE domain-containing dual specificity protein phosphatase FYVE-DSP1b	0.01701876913860319	0.5068465010055341	0.2998252709033917	0.07902800499175139
AX011617.116	Sequence 13 from Patent WO9955858.	-1.3905491347355652	-0.29009467912784775	-0.5687439871975702	-1.155144022219467
AK001564.118	hypothetical protein FLJ10702	0.16428462516141656	0.44284623432943426	0.07245789560568311	0.042943561061037465
AF117386.119	ubiquitin specific protease 1	-0.17249410606231164	0.5486795415044506	-0.11680098497309671	0.4099923654709983
U10117.120	small inducible cytokine subfamily E, member 1 (endothelial monocyte-activating)	-0.36616616811514935	0.6674185393281047	-0.2835458300815867	0.21275155606582327
AK024329.128	Homo sapiens cDNA FLJ14267 fis, clone PLACE1002665, highly similar to Mus musculus enhancer of polycomb (Epc1) mRNA	0.2641451056218256	0.7101285688440714	-0.03752084563894339	0.7462678245883511
U31384.130	guanine nucleotide binding protein 11	-5.697671410507958	0.5831677989855713	-0.0	-1.0524997660155426
AK021761.132	Homo sapiens cDNA FLJ11699 fis, clone HEMBA1005047, highly similar to RAS-RELATED PROTEIN RAB-24	-0.6282264316646237	-0.23266618280186338	0.23295220081083312	-0.7603262242859145
AF149758.137	CpG binding protein	-1.063369114742014	0.6257848145148812	0.28886722669678677	0.1276504021309987
AK001711.138	hypothetical protein FLJ10849	-0.6097664772413345	0.03050519925678888	-0.05045975556852941	-0.4882370598179752
U80744.144	trinucleotide repeat containing 5	-0.8276949260502301	-0.009808590647211998	-0.6698535126216572	-0.12552004964374744
U70451.145	myeloid differentiation primary response gene (88)	-0.9887619316589387	0.9066272595128487	-0.3033126310174046	0.44137129825530425
U65785.146	oxygen regulated protein (150kD)	2.092037368604835	-0.672743590064209	0.5719496478091368	-0.5914427218699357
AL133603.147	"Homo sapiens mRNA; cDNA DKFZp434E1515 (from clone DKFZp434E1515)"	-0.4048898839172514	0.9561771389761886	0.11955519555656764	-0.17764409118781552
AX014316.148	Sequence 24 from Patent WO9954353.	2.3261303195234526	-1.0833903753699003	0.49561174018862525	-0.029557486390598284
M12529.149	apolipoprotein E	-1.2017606391750217	1.0733348990266762	0.32692157398776894	0.015307311784117263
L05072.150	interferon regulatory factor 1	-2.6759127382746173	0.004200843830232647	-1.9740424826744356	-1.4169651069461098
AK024918.151	Human cDNA: FLJ21265 fis, clone COL01584.	0.2099923625902098	1.084426816935505	-0.0	0.0915360608474307
AAF53146.153	CG6734 gene product	0.6040760144147925	0.9457462847582423	0.26902335702916774	0.2494073716288577
AX017503.154	Sequence 49 from Patent WO9947655.	-0.47648075629016895	0.979819301227502	-0.19412982374431315	0.5090821586133933
L78833.158	breast cancer 1, early onset	-0.6696741285045332	-0.24165199829853368	-0.6804936483095814	0.04230242893872425
AF161531.159	Williams-Beuren syndrome chromosome region 5	0.30211474374638814	-0.8164767748737958	-0.45164269992469597	-0.1472922985704487
U07932.160	"myeloid/lymphoid or mixed-lineage leukemia (trithorax (Drosophila) homolog); translocated to, 6"	-0.041707471616929864	-0.1481151401595524	-0.8957878081392312	0.045387503560446116
AL022393.161	hypothetical protein P1 p373c6	1.1350995080949169	0.43495333317598195	0.36463143733531134	0.6199083237150256
AF035531.162	syntaxin 10	-0.26127097343412903	-0.16041557550930127	-0.31286184551896773	0.014509251778601465
AF051323.163	SKAP55 homologue	0.4916187826185704	0.44333123583128775	-0.24293160500068428	0.20940371693179566
AF201948.164	BUP protein	0.04151280663056948	0.022709331622988042	-0.5491977622872531	0.09207554197004043
M31303.165	leukemia-associated phosphoprotein p18 (stathmin)	-1.5013520463405332	0.34501877386309626	-0.3886024704680184	0.5969870198603029
U89717.167	retinol dehydrogenase 5 (11-cisand 9-cis)	0.7118426837410332	0.43582700026493726	0.3811912488883248	0.47520845782982696
AK001468.168	anillin (Drosophila Scraps homolog), actin binding protein	0.13754210741914474	0.5234262441271171	0.08531707926099209	0.5614855743102417
AJ001309.172	Human mRNA for DnaJ protein.	1.0360163588087115	0.5122379903035363	-0.06706507753644296	0.6865262697298968
L09749.173	hepatocellular carcinoma-associated antigen 58	0.5199348976993905	-0.3971597572404483	-0.5459854578194973	-0.011106534392446483
M60974.174	growth arrest and DNA-damage-inducible, alpha	3.204029544871715	0.46649504043693746	1.0448593313973016	0.9039331758278951
BAA95483.185	Kielin	2.5712653594294754	-0.9105836758738596	0.4074743439750736	-0.19211274900509756
AF132360.187	heterogeneous nuclear ribonucleoprotein H3 (2H9)	1.2074610677858482	-1.116397052920701	0.792658550433453	-1.0854997997101536
AX013731.190	Sequence 61 from Patent WO9954460.	0.9380161580814395	0.23510182048103498	0.7841876337914901	0.10155067747508784
AX014884.192	Sequence 82 from Patent WO9953040.	-0.5564428874622025	-0.3800019986303553	-0.5094874338409697	-0.5018802185036774
M68520.193	cyclin-dependent kinase 2	0.11864598383699701	-0.4539879811596865	-0.6819220773903829	-0.2568554666104047
AB002387.194	myosin VI	0.15824403111367344	0.4140783370277096	-0.25303159518037993	0.4382652954865845
L07493.197	replication protein A3 (14kD)	-0.27079261593250464	0.09162774606284978	-0.5808989220967634	0.2415975186777777
AB033116.200	hypothetical protein FLJ10851	0.007644587028359568	-0.42857523123379815	-0.9538816866626214	-1.282606403220295
X67318.204	carboxypeptidase A1 (pancreatic)	1.6579012297401952	1.0065010276856372	0.5269740633324567	0.49111717147624245
AP000553.205	Human genomic DNA, chromosome 22q11.2, BCRL2 region, clone:KB1440D3.	1.2170880154048318	-0.5651928460641359	0.8008869663244892	-0.6748795898292217
D11094.206	proteasome (prosome, macropain) 26S subunit, ATPase, 2	1.5490947969202544	0.18089924852799563	-0.19320599554112478	0.542510721032245
AK000685.208	Homo sapiens cDNA FLJ20678 fis, clone KAIA4163	0.5689698783080227	0.15078563815503232	0.05203069536460181	0.05473474483383995
AAD25403.210	Wnt inhibitory factor-1	-0.6125137117758063	1.1413845960504436	0.8147061871992207	0.6395741380367588
AF154915.212	homeo box D11	0.6693319699107597	0.03793907638608943	0.2684456737334668	-0.03989502764835934
AAD40287.213	RING finger protein terf	1.0528751438902646	0.7838753725505709	0.6704846789596857	0.6002757286742413
X57206.216	inositol 1,4,5-trisphosphate 3-kinase B	0.7830083493178055	0.11915855734203801	-0.2592525699236755	0.35322725818556294
AB011090.224	Max-interacting protein	-1.8035710986291007	0.7026841279834289	-0.8201043203534126	-0.185445971511468
BAB14444.225	unnamed protein product	0.20886058168828162	0.7790452891006047	0.30722752327722924	0.6946683154904658
D87448.226	topoisomerase (DNA) II binding protein	-0.26837425227942663	0.6063183158788413	-0.30675049440280344	0.4147294349343077
